PT	UT	PM	DT	LT	TI	FT	AU	CA	BA	BE	PN	AE	DG	PC	PL	SO	SE	PY	PD	VL	IS	PS	BP	EP	LA	ME	CT	CL	CY	SP	AB	C1	EM	RI	OI	U1	U2	CR	NR	TC	Z9	PU	PA	SC	SN	EI	DI	BN	MC	CC	TA	DS	CH	GN	SD	GE	TM	MQ	PR	MI	OA	HC	HP	DA	
J	BCI:BCI199800228071	9554557			Analysis of Swedish male breast cancer family data: A simple way to incorporate a common sibling effect		Karunaratne, Piyalal M.; Elston, Robert C.; Loman, Niklas; Olsson, Hakan; Ranstam, Jonas									Genetic Epidemiology		1998		15	2	201-212	201	212							Based on a population-based cohort study, Olsson et al. (1993) found significant evidence for elevated incidence of breast and ovarian cancers among female first-degree relatives of men with breast cancer. Using an extension of logistic regressive models we investigate whether, after allowing for multifactorial familial correlations, single locus segregation could be the cause of the elevated incidence in these families. The logit for a given sib in the class D logistic regressive model depends on the order in which affected sibs occur in a sibship. That makes the model less appropriate for the situation where a polygenic component or a common sibling environment may be present, as well as being computationally cumbersome. In this paper, we propose to use the proportion of siblings in a sibship who are affected to quantify a sibling correlation. That not only relaxes the interchangeability problem but also makes the model computationally efficient. We then use this modified class D logistic regressive model for our segregation analysis. Using the proportion of siblings in a sibship who are affected as a covariate resulted in a significantly higher likelihoods in all the models we investigated. We found evidence for a dominant Mendelian gene leading to early age of onset of breast and/or ovarian cancer. This could either be a germline mutation of BRCA2 or a mutation in a gene different from BRCA2.			Ranstam, Jonas/A-4386-2009	Ranstam, Jonas/0000-0002-8287-7273										0741-0395		10.1002/(SICI)1098-2272(1998)15:2<201::AID-GEPI8>3.0.CO;2-8																		
J	BCI:BCI199800150608				Gynecomastia and male breast cancer: Is there a biologic link?		Rajan, P. B.; Klieger, H.; Cumbie, K.; Surti, U.									Laboratory Investigation		1998	Jan., 1998	78	1	25A	25A																						0023-6837																				
J	BCI:BCI199900034448	9831867			The HER-2/neu oncogene in breast cancer: Prognostic factor, predictive factor, and target for therapy		Ross, Jeffrey; Fletcher, Jonathan A.									Stem Cells (Miamisburg)		1998		16	6	413-428	413	428							The HER-2/neu oncogene encodes a transmembrane tyrosine kinase receptor with extensive homology to the epidermal growth factor receptor. HER-2/neu has been widely studied in breast cancer. In this review, the association of HER-2/neu gene and protein abnormalities studied by Southern and slot blotting, immunohistochemistry, enzyme immunoassays, and fluorescence in situ hybridization with prognosis in breast cancer is studied in depth by review of a series of 47 published studies encompassing more than 15,000 patients. The relative advantages of gene amplification assays and frozen/fresh tissue immunohistochemistry over paraffin section immunohistochemistry are discussed. The significance of HER-2/neu overexpression in ductal carcinoma in situ and the HER-2/neu status in uncommon female breast conditions and male breast cancer are also considered. The potential value of HER-2/neu status for the prediction of response to therapy in breast cancer is presented in the light of a series of recently published studies showing a range of impact on the outcome of patients treated with hormonal, cytotoxic, and radiation therapies. The evidence that HER-2/neu gene and protein abnormalities in breast cancer predict resistance to tamoxifen therapy and relative sensitivity to chemotherapy regimens including adriamycin is presented. The review will also evaluate the status of serum-based testing for circulating the HER-2/neu receptor protein and its ability to predict disease outcome and therapy response. In the final section, the review will briefly present preliminary data concerning the use of antibody-based therapies directed against the HER-2/neu protein and their potential to become a new modality for breast cancer treatment. The recently presented phase III clinical trial evidence that systemic administration of anti-HER2 antibodies (Herceptin), alone and in combination with cytotoxic chemotherapy in patients with HER-2/neu overexpressing primary tumors, can increase the time to recurrence and overall response rates in metastatic breast cancer is reviewed.														1066-5099		10.1002/stem.160413																		
J	BCI:BCI199800096331	9470820			A case of brain metastases from male breast cancer responding to tamoxifen		Van Rijswijk, R. E. N.; Van Oostenbrugge, R. J.; Twijnstra, A.									European Journal of Cancer		1997	Nov., 1997	33	13	2282-2283	2282	2283																					0959-8049		10.1016/S0959-8049(97)00258-X																		
J	BCI:BCI199800112063				Renal cell carcinoma with X;1 translocation in a child with Klinefelter syndrome		Yenamandra, A.; Zhou, X. T.; Sastry, S.; Trinchitella, L.; Mehta, L.									American Journal of Human Genetics		1997	Oct., 1997	61	4 SUPPL.	A366	A366																						0002-9297																				
J	BCI:BCI199800069902				Proliferating cell nuclear antigen (PCNA) is highly correlated to metastatic potential in male breast cancer		Moredo-Anelli, T. F.; Logullo, A. F.; Nonogaki, S.; Brentani, R. R.; Brentani, M. M.									Breast Cancer Research and Treatment		1997	Oct., 1997	46	1	97	97																						0167-6806																				
J	BCI:BCI19684900088592				Estradiol metabolism in cirrhosis		ZUMOFF; FISHMAN, JACK; GALLAGHER, T. F.; HELLMAN, LEON									J CLIN INVEST		1968		47	(1)	20-25	20	25							Abnormal estrogen metabolism has been found in cirrhosis after administration of intravenous tracers of estradiol-3H to 6 patients and 23 healthy controls. The major abnormalities observed involved estrogen metabolities other than the 3 "classic" ones, i. e., estrone (El), estradiol (E2), and estriol (E3). Urinary recovery of radioactivity was regularly elevated in the patients, to an average of 71% of the dose compared to 51% in normals. This is considered to reflect the component of intrahepatic cholestasis in cirrhosis. The per cent dose recovered as urinary glucosiduronates (42%) was normal in cirrhotics in contrast to impaired glucuronidation of cortisol metabolites in this disease. El and E2 were present in normal amounts, and E3 was slightly elevated to 21% of the extract compared to 14% in controls. There were strikingly decreased excretion of 2-hydroxyestrone (3% compared with normal 2O%) and 2-methoxyestrone (2% compared with 5%) and increased excretion of 16a-hydroxyestrone (12% compared with normal 6%). Thus cirrhosis, too, is characterized by the reciprocal relationship between decreased 2-hydroxylation and increased 16a-hydroxylation previously described in hypothyroidism and male breast cancer. However, unlike these latter, the increase of 16[alpha]-hydroxy metabolites was less than the decrease of 2-hydroxy metabolites. The data indicate clearcut impairment of 2-hydroxylation, suggestive impairment of 16a-hydroxylation, and a definite depression of the reaction 16[alpha]-hydroxyestrone [long dash]estriol, the latter finding so far unique to cirrhosis. Demonstration of abnormal peripheral metabolism of estrogen in cirrhosis provides a new approach to the origin of the hyperestrogenic syndrome in this disease. || ABSTRACT AUTHORS: Authors																																		
J	BCI:BCI19674800071098	6020792			Demographic, clinical and survivorship characteristics of males with primary cancer of the breast		KELLER, ANDREW Z.									AMER J EPIDEMIOL		1967		85	(2)	183-199	183	199							A study of all males diagnosed and treated for primary histologically confirmed adeno-carcinoma of the breast, reported by all US Veterans Administration hospitals from 1958 through 1963 is presented. Cases are compared with 2 groups of control subjects selected from a numerical sequence of patients either in all diagnostic categories or with urinary-bladder or kidney cancer, and with the living population of veterans, a one-day 35% census of medical and surgical patients in these hospitals, and a 1% sample of Veterans Administration hospital discharges. Male breast cancer was not associated with marital status, religion, race, occupation, geography, selected systemic diseases or reported use of tobacco. Rates of breast-cancer incidence and prevalence increased with age but the relative mortality experiences decreased with age. The average death rate for breast-cancer cases with generalized metastasis was 4 times greater than for other cases and 2 times greater than for US males of the cases' age and race. Early hospitalization and intensive follow-up were related to long periods ol patient survival and high rates of case prevalence. Male breast cancer when both localized and treated did not reduce patient survival, but when metastasized beyond axillary nodes (although treated) significantly increased patient mortality. Rates of incidence, survival and prevalence for older males were higher than for young males with breast cancer. || ABSTRACT AUTHORS: From auth. summ																10.1093/oxfordjournals.aje.a120682																		
J	BCI:BCI19674800122462				Comment: Male breast cancer [man]		RUBIN, PHILIP									J AMER MED ASS		1967		201	(7)	534	534																								10.1001/jama.1967.03130070054017																		
J	BCI:BCI19684900040437				Klinefelter's syndrome and male breast cancer [letter]		NADEL, MARTIN; KOSS, LEOPOLD G.									LANCET		1967		2	(7511)	366	366																																										
J	BCI:BCI19674800023553				Paget's disease of the male breast. A case report		TAKASHI, SUZUKI; KUBOTA, NOBUTAKA									ARCH SURG		1966		92	(6)	857-860	857	860							A case of Paget's disease of the male breast was reported. The incidence of Paget's disease in men appeared to be extremely low. Male breast cancer was not diagnosed at as early a stage in the disease as was female breast cancer. The cure rate therefore was not as favorable. It is of prime importance to realize the rarity of this disease; early diagnosis and early operation are mandatory. || ABSTRACT AUTHORS: Authors																																		
J	BCI:BCI19654600048164	5220129			Cancer of the male breast		MOSS, N. HENRY									ANN N Y ACAD SCI		1964		114	(2)	937-950	937	950							Observations of 507 cases of male breast cancer reveal that cancer in the male occurs at a slightly later time in life than in the female breast. Malignancy of the male breast is unfortunately diagnosed in approximately 60 per cent of cases when the tumor is no longer localized. Delay, primarily by the patient, plays a major role in the stage of the cancer at diagnosis being regional or distant rather than localized. Further data must be accumulated to correlate the relationship of delay in diagnosis to ultimate survival. Educational efforts to the public to reduce this delay must continue, new adjunct diagnosis techniques in finding the cancer earlier must be developed to supplement the history and physical examination and aggressive efforts in our surgical therapy must be promoted. The five-year survival rate for all eligible cases is lower for males than for females and approximates 41 per cent. This difference in survival between male and female cannot be attributed to stage nor type of therapy and therefore the influence of endocrine factors or other biological influences must be determined to explain this difference. Radical rather than simple mastectomy yields superior five-year survival results. The data suggest that it is still the procedure of choice in the management of operable and resectable carcinomas of the male breast. However, variable factors in the selection of cases for simple mastectomy, as in female breast cancer, remains an unknown quantity and requires further study. || ABSTRACT AUTHORS: Author																																		
