PT	UT	PM	DT	LT	TI	FT	AU	CA	BA	BE	PN	AE	DG	PC	PL	SO	SE	PY	PD	VL	IS	PS	BP	EP	LA	ME	CT	CL	CY	SP	AB	C1	EM	RI	OI	U1	U2	CR	NR	TC	Z9	PU	PA	SC	SN	EI	DI	BN	MC	CC	TA	DS	CH	GN	SD	GE	TM	MQ	PR	MI	OA	HC	HP	DA	
J	BCI:BCI201500289566				Imaging Characteristics of Invasive Ductal Carcinoma With Lobular Features		Arps, David; Jorns, Julie; Pang, Judy									Modern Pathology		2015	FEB 2015	28	Suppl. 2	33A	33A																						0893-3952	1530-0285																			
J	BCI:BCI201500289567				Androgen-Related Tumor Suppressor NKX3.1 Is Expressed More Often in Invasive Ductal Carcinomas in Male Patients than in Female Patients		Asch-Kendrick, Rebecca; Caron, Lena; Sharma, Rajni; Park, Ben Ho; Argani, Pedram; Cimino-Mathews, Ashley									Modern Pathology		2015	FEB 2015	28	Suppl. 2	33A	33A																						0893-3952	1530-0285																			
J	BCI:BCI201500289569				A Laboratory Comparison of the 21-Gene Assay and PAM50-ROR		Bailey, Helen; Alvarado, Michael; Baehner, Frederick; Prasad, Che; Rothney, Megan; Chervabaz, Diana; Sing, Amy; Svedman, Christer									Modern Pathology		2015	FEB 2015	28	Suppl. 2	34A	34A																						0893-3952	1530-0285																			
J	BCI:BCI201500289617				Evaluation of the Benefit of Additional Excision in Cases of Papillomas of the Breast Diagnosed on Core Biopsy-Should a Papilloma Be Excised or Not? A Single Institution Experience		Gersbach, Elizabeth; Zhang, Paul									Modern Pathology		2015	FEB 2015	28	Suppl. 2	46A	46A																						0893-3952	1530-0285																			
J	BCI:BCI201500289650				Clinicopathological Features of Breast Carcinoma (BC) With PIK3CA Mutations		Loo, Florence; Brogi, Edi; Martinez, Julian; Bowser, Zenica; Flaherty, Maureen; Ross, Data; Wen, Hannah									Modern Pathology		2015	FEB 2015	28	Suppl. 2	55A	55A																						0893-3952	1530-0285																			
J	BCI:BCI201500289686				FOXA1 Expression in Invasive and In Situ Lobular Carcinoma		Saglam, Ozlen; Dai, Feng; Husain, Seema; Toruner, Gokce									Modern Pathology		2015	FEB 2015	28	Suppl. 2	63A-64A	63A	64A																					0893-3952	1530-0285																			
J	BCI:BCI201500289712				Prognostic Significance and Independent Predictive Value of CBP (CREB-Binding Protein) in Breast Cancer (BC)		Tarasen, Ashley; Nozad, Sahar; Dalvi, Siddhartha; Kallakury, Bhaskar; Sheehan, Christopher; Sheehan, Christine; Boguniewicz, Ann; Ross, Jeffrey									Modern Pathology		2015	FEB 2015	28	Suppl. 2	70A	70A																						0893-3952	1530-0285																			
J	BCI:BCI201500289720				Utility of Immunohistochemical Expression of C-KIT (CD117) in Categorization of Benign Versus Atypical/Malignant Breast Lesions and Comparison With Other Differentiation Markers		Vyas, Monika; Charette, Lori; Harigopal, Malini									Modern Pathology		2015	FEB 2015	28	Suppl. 2	72A	72A																						0893-3952	1530-0285																			
J	BCI:BCI201500290397				Immunohistochemical Evaluation of NKX3.1 Expression in Human Tumors		Liu, Haiyan; Lin, Fan									Modern Pathology		2015	FEB 2015	28	Suppl. 2	239A	239A																						0893-3952	1530-0285																			
J	BCI:BCI201500290558				Lobular Carcinoma of the Breast Metastatic To the Ovary		Chuang, Ai-Ying; Young, Robert; Lerwill, Melinda									Modern Pathology		2015	FEB 2015	28	Suppl. 2	279A	279A																						0893-3952	1530-0285																			
J	BCI:BCI201500290662				Undifferentiated Carcinoma of the Endometrium - A Review of the Morphologic Spectrum and Variants in 50 Well-Characterized Cases		Ramalingam, Preetha; Silva, Elvio									Modern Pathology		2015	FEB 2015	28	Suppl. 2	303A	303A																						0893-3952	1530-0285																			
J	BCI:BCI201500250110				Prognostic Significance and Independent Predictive Value of CBP (CREB-Binding Protein) in Breast Cancer (BC)		Tarasen, Ashley; Nozad, Sahar; Dalvi, Siddhartha; Kallakury, Bhaskar; Sheehan, Christopher; Sheehan, Christine; Boguniewicz, Ann; Ross, Jeffrey									Laboratory Investigation		2015	FEB 2015	95	Suppl. 1	70A	70A																						0023-6837	1530-0307																			
J	BCI:BCI201500251060				Undifferentiated Carcinoma of the Endometrium - A Review of the Morphologic Spectrum and Variants in 50 Well-Characterized Cases		Ramalingam, Preetha; Silva, Elvio									Laboratory Investigation		2015	FEB 2015	95	Suppl. 1	303A	303A																						0023-6837	1530-0307																			
J	BCI:BCI201500170621	25491191			Acceptance and adherence to chemoprevention among women at increased risk of breast cancer		Roetzheim, Richard G. (rroetzhe@health.usf.edu) ; Lee, Ji-Hyun; Fulp, William; Gomez, Elizabeth Matos; Clayton, Elissa; Tollin, Sharon; Khakpour, Nazanin; Laronga, Christine; Lee, Marie Catherine; Kiluk, John V.									Breast		2015	FEB 2015	24	1	51-56	51	56							Background: Chemoprevention is an option for women who are at increased risk of breast cancer (five year risk >= 1.7%). It is uncertain, however, how often women accept and complete five years of therapy and whether clinical or demographic factors predict completion.Methods: Medical records were abstracted for 219 women whose five year risk of breast cancer was >= 1.7% and who were offered chemoprevention while attending a high risk breast clinic at the Moffitt Cancer Center. We examined the likelihood of accepting chemoprevention and completing five years of therapy, and potential clinical and demographic predictors of these outcomes, using multivariable logistic regression and survival analysis models.Results: There were 118/219 women (54.4%) who accepted a recommendation for chemoprevention and began therapy. The likelihood of accepting chemoprevention was associated with lifetime breast cancer risk and was higher for women with specific high risk conditions (lobular carcinoma in situ and atypical ductal hyperplasia). Women with osteoporosis and those that consumed alcohol were also more likely to accept medication. There were 58/118 (49.2%) women who stopped medication at least temporarily after starting therapy. Based on survival curves, an estimated 60% of women who begin chemoprevention will complete five years of therapy.Conclusions: A substantial percentage of women at increased risk of breast cancer will decline chemoprevention and among those that accept therapy, approximately 40% will not be able to complete five years of therapy because of side effects. (C) 2014 Elsevier Ltd. All rights reserved.														0960-9776	1532-3080	10.1016/j.breast.2014.11.006																		
J	BCI:BCI201500102118	25277350			Screening breast magnetic resonance imaging in women with atypia or lobular carcinoma in situ		Schwartz, Theresa (schwartl@slu.edu) ; Cyr, Amy; Margenthaler, Julie									Journal of Surgical Research		2015	FEB 2015	193	2	519-522	519	522							Background: Atypical lesions and lobular carcinoma in situ (LCIS) are associated with an increased risk of breast malignancy. The utility of breast magnetic resonance imaging (MRI) screening in this cohort of women after excision of a high-risk lesion has not been previously established. The objective of this study was to investigate outcomes of breast MRI surveillance in this subgroup of high-risk patients.Materials and methods: We performed a retrospective review of women who required excision of an atypical lesion or LCIS who underwent at least one screening breast MRI from April 2005 -December 2011. We collected information on demographics, number of second-look imaging studies recommended, number of biopsies performed and pathologic outcomes.Results: A total of 179 patients met the inclusion criteria, including 131 (73%) with atypical lesions and 48 (27%) with LCIS. Second-look imaging was recommended for 31 of 131 (23.7%) patients with atypical lesions and 8 of 48 (16.7%) with LCIS. Ten biopsies were performed in the atypical cohort (7.6%) with two revealing a malignancy (Positive Predictive Value [PPV] of 20%). In the LCIS cohort, five biopsies were performed (10.4%) with one revealing a malignancy (PPV of 20%).Conclusions: The benefit of breast MRI surveillance in patients after excision of atypical lesions or LCIS has not been clearly delineated previously. Our data demonstrate that the use of screening breast MRI in this cohort results in additional work-up in one-fifth of patients, but a PPV of only 20%. Large, prospective studies would be needed to determine whether breast cancer outcomes differ between patients undergoing conventional breast screening and those undergoing conventional breast screening plus breast MRI surveillance. (C) 2015 Elsevier Inc. All rights reserved.														0022-4804	1095-8673	10.1016/j.jss.2014.08.059																		
J	BCI:BCI201600363646	25960662			Pilot study investigating the prognostic significance of thymidine phosphorylase expression in patients with metastatic breast cancer: a single institution retrospective analysis		Tedeschi, Anna Lisa; Eslami, Zohreh; Garoufalis, Evgenia; Saleh, Ramy R.; Omeroglu, Atilla; Altinel, Gulbeyaz; Ait-Tihyaty, Maria; Jean-Claude, Bertrand; Mihalcioiu, Catalin (catalin.mihalcioiu@muhc.mcgill.ca)									OncoTargets and Therapy		2015		8		911-919	911	919							Background: The thymidine phosphorylase (TP) enzyme is expressed in higher levels in cancer tissue when compared with normal tissue. It is involved in the intratumoral activation of widely prescribed pyrimidine-derived antimetabolites such as 5'-deoxy-5-fluorouridine and capecitabine (Xeloda (R)). The purpose of this study was to determine the clinical correlation between TP expression in tumor tissue and the clinical outcome of capecitabine-based therapy in patients with locally advanced (stage III) or metastatic breast cancer (stage IV).Methods: The following variables were analyzed as potential determinants of benefit from a capecitabine-based therapy: TP expression, estrogen receptor (ER) and progesterone receptor (PR) status, human epidermal growth factor receptor-2 status, and Ki67 status. This was accomplished by immunohistochemical analysis of paraffin-embedded cancer tissues from 18 patients with breast cancer treated with at least one cycle of capecitabine. Clinical outcome was measured as time to progression.Results: TP staining intensities in both the invasive and in situ components in patients with lobular and ductal carcinomas were reported. Higher levels of TP in the invasive component were expressed in ER-negative tumors when compared with ER-positive tumors (P<0.05). The ER-positive group expressing lower levels of TP had a median time to progression of 13 months compared with the ER-negative group expressing higher levels of TP which had a median time to progression of 7.5 months (P=0.14).Conclusion: Patients with ER-positive tumors expressing lower levels of TP exhibit a longer time to progression when compared with patients with ER-negative tumors. Consequently, tumor TP expression does not seem to predict the outcome of capecitabine-based chemotherapy.														1178-6930	1178-6930	10.2147/OTT.S71089																		
J	BCI:BCI201600153803	26481274			Epstein-Barr virus infection is equally distributed across the invasive ductal and invasive lobular forms of breast cancer		Ballard, Ashley James (Ashley.ballard@rbch.nhs.uk)									Pathology Research and Practice		2015		211	12	1003-1005	1003	1005							The role of Epstein-Barr virus (EBV) in the pathogenesis of breast cancer is still unclear, although a growing body of evidence supports a link. The aim of this study was to investigate if EBV infection was more prevalent in invasive ductal carcinoma or invasive lobular carcinoma.An immunohistochemical marker for EBV (Epstein-Barr virus nuclear antigen 1 (EBNA1) clone El-2.5) was applied to a tissue micro array section. The tissue micro array contained 80 cases of invasive ductal carcinoma, and 80 cases of invasive lobular carcinoma. Each case was scored as positive or negative for nuclear expression of EBNA1 in tumor cells using standard light microscopy.EBNA1 staining was evident in the tumor cells of 63 cases (39.4% of tumor cases). By tumor type (ductal/lobular) EBV infection was noted in 34(42.5%) cases of invasive ductal carcinoma and 29 (36.2%) cases of invasive lobular carcinoma, this difference was not found to be significant (P = 0.518).This study indicates that EBV infection is equally distributed across the ductal and lobular tumor types. (C) 2015 Elsevier GmbH. All rights reserved.														0344-0338		10.1016/j.prp.2015.09.017																		
